drugCode,drugName,companyName,drugCategory,diseaseCategory
201607420,실로켐씨알정100밀리그램(실로스타졸),한국바이오켐제약(주),의약품,당뇨
202000469,실로켐씨알정200밀리그램(실로스타졸),한국바이오켐제약(주),의약품,당뇨
201700837,"실로큐민정(실로스타졸, 은행엽건조엑스)",이연제약(주),의약품,당뇨
200402319,실로타정(실로스타졸),영일제약(주),의약품,당뇨
200401578,실로타졸정(실로스타졸),한국유니온제약(주),의약품,당뇨
201903680,실로탄서방캡슐100밀리그램(실로스타졸),하나제약(주),의약품,당뇨
201903679,실로탄서방캡슐200밀리그램(실로스타졸),하나제약(주),의약품,당뇨
201301369,실로탄정100밀리그램(실로스타졸),하나제약(주),의약품,당뇨
201907303,실로탈서방캡슐100밀리그램(실로스타졸),대한뉴팜(주),의약품,당뇨
201907304,실로탈서방캡슐200밀리그램(실로스타졸),대한뉴팜(주),의약품,당뇨
201903669,실로텍서방캡슐100밀리그램(실로스타졸),동국제약(주),의약품,당뇨
201903670,실로텍서방캡슐200밀리그램(실로스타졸),동국제약(주),의약품,당뇨
202001133,실로틴서방캡슐100밀리그램(실로스타졸),(주)유앤생명과학,의약품,당뇨
202001132,실로틴서방캡슐200밀리그램(실로스타졸),(주)유앤생명과학,의약품,당뇨
200802232,실루민캡슐11.3mg(황산시부트라민)(수출용),경동제약(주),의약품,당뇨
200802233,실루민캡슐16.95mg(황산시부트라민)(수출용),경동제약(주),의약품,당뇨
197500187,실마진1%크림(설파디아진은)(수출명 : Emzin Cream Silver Sulfadiazine 1%),동화약품(주),의약품,당뇨
200903988,실버케어크림(설파디아진은),태극제약(주),의약품,당뇨
201903691,실베스타서방캡슐100밀리그램(실로스타졸),한국프라임제약(주),의약품,당뇨
201903692,실베스타서방캡슐200밀리그램(실로스타졸),한국프라임제약(주),의약품,당뇨
200404043,실베스타정(실로스타졸),한국프라임제약(주),의약품,당뇨
200302051,실스타정(실로스타졸),(주)하원제약,의약품,당뇨
200003114,실타졸정50밀리그램(실로스타졸),한미약품(주),의약품,당뇨
201601727,심록스에이정,(주)한국파비스제약,의약품,당뇨
201601084,심록스에프정,(주)한국파비스제약,의약품,당뇨
202002851,심록티에이정,(주)유앤생명과학,의약품,당뇨
202002852,심록티에프정,(주)유앤생명과학,의약품,당뇨
200402604,심바넥스정(심바스타틴),(주)바이넥스,의약품,당뇨
201907684,심바듀엣정10/10mg,대우제약(주),의약품,당뇨
201907689,심바듀엣정10/20mg,대우제약(주),의약품,당뇨
200402472,심바란정(심바스타틴),(주)팜젠사이언스,의약품,당뇨
200702568,심바로드정10밀리그램(심바스타틴)(수출용),(주)종근당,의약품,당뇨
200200173,심바로드정20밀리그램(심바스타틴),(주)종근당,의약품,당뇨
200400121,심바로드정40밀리그램(심바스타틴),(주)종근당,의약품,당뇨
200402309,심바로정(심바스타틴),영일제약(주),의약품,당뇨
200300639,심바로틴정20밀리그램(심바스타틴),알리코제약(주),의약품,당뇨
200300283,심바롤정(심바스타틴),일동제약(주),의약품,당뇨
201402515,심바메디정(심바스타틴),메딕스제약(주),의약품,당뇨
202001928,심바브이정(심바스타틴),위더스제약(주),의약품,당뇨
200402946,심바스정(심바스타틴),영풍제약(주),의약품,당뇨
200201201,심바스타정20밀리그램(심바스타틴),에이치케이이노엔(주),의약품,당뇨
200301131,심바스타정40밀리그램(심바스타틴),에이치케이이노엔(주),의약품,당뇨
200411015,심바스탄정(심바스타틴),에스피씨(주),의약품,당뇨
200400682,심바스테롤정20밀리그람(심바스타틴),대우제약(주),의약품,당뇨
200202205,심바스트정20밀리그램(심바스타틴),한미약품(주),의약품,당뇨
200402617,심바스트정40밀리그램(심바스타틴),한미약품(주),의약품,당뇨
200500072,심바스틴정20밀리그램(심바스타틴),신풍제약(주),의약품,당뇨
200403258,심바스포정20밀리그램(심바스타틴),케이엠에스제약(주),의약품,당뇨
201604370,심바신정20밀리그램(심바스타틴),정우신약(주),의약품,당뇨
201603133,심바엠정20밀리그램(심바스타틴),맥널티제약(주),의약품,당뇨
201603858,심바제트정10/10,(주)비보존제약,의약품,당뇨
201604540,심바제트정10/20,(주)비보존제약,의약품,당뇨
200401881,심바젠정(심바스타틴),(주)뉴젠팜,의약품,당뇨
200308586,심바코정(심바스타틴),(주)동구바이오제약,의약품,당뇨
201600436,심바코틴정(심바스타틴),(주)비보존제약,의약품,당뇨
200403084,심바크린정(심바스타틴),구주제약(주),의약품,당뇨
200404707,심바타틴정20밀리그램(심바스타틴),주식회사제뉴원사이언스,의약품,당뇨
200402567,심바탄정20mg(심바스타틴),미래바이오제약(주),의약품,당뇨
201601723,심바트롤정10/10밀리그램,동광제약(주),의약품,당뇨
201600869,심바트롤정10/20밀리그램,동광제약(주),의약품,당뇨
200400724,심바트정20밀리그람(심바스타틴),아주약품(주),의약품,당뇨
201601716,심바티브정10/10,한국휴텍스제약(주),의약품,당뇨
201600960,심바티브정10/20,한국휴텍스제약(주),의약품,당뇨
200300551,심바틴정20밀리그람(수출명:Austin)(심바스타틴),동화약품(주),의약품,당뇨
200200644,심바틴정40밀리그람(심바스타틴),동화약품(주),의약품,당뇨
201903432,심바플러스정10/10(수출용),(주)화이트생명과학,의약품,당뇨
201903431,심바플러스정10/20(수출용),(주)화이트생명과학,의약품,당뇨
200403459,심박정(심바스타틴)(수출명 : SIMVAC Tab.),삼익제약(주),의약품,당뇨
201801367,심발세틴캡슐30밀리그램(둘록세틴염산염),(주)다산제약,의약품,당뇨
201801368,심발세틴캡슐60밀리그램(둘록세틴염산염),(주)다산제약,의약품,당뇨
200708838,심발타캡슐30밀리그램(둘록세틴염산염),한국릴리(유),의약품,당뇨
200708839,심발타캡슐60밀리그램(둘록세틴염산염),한국릴리(유),의약품,당뇨
200404029,"심비단정(심바스타틴)(수출명:SIVASTANTTAB.,SIVANSTANTTAB.)",한국프라임제약(주),의약품,당뇨
200512250,심비단정10밀리그람(심바스타틴)(수출용),한국프라임제약(주),의약품,당뇨
202002293,심비타정20밀리그램(심바스타틴),(주)라이트팜텍,의약품,당뇨
201601571,심스바정20밀리그램(심바스타틴),아이큐어(주),의약품,당뇨
201901722,심스틴정20밀리그램(심바스타틴),익수제약(주),의약품,당뇨
202003232,심제트정10/10,위더스제약(주),의약품,당뇨
202003233,심제트정10/20,위더스제약(주),의약품,당뇨
200308855,심콜정(심바스타틴),하나제약(주),의약품,당뇨
201601736,심펙스듀오정10/10mg,한국유나이티드제약(주),의약품,당뇨
201601116,심펙스듀오정10/20mg,한국유나이티드제약(주),의약품,당뇨
200201416,심펙스정(심바스타틴)(수출명:Simtano),한국유나이티드제약(주),의약품,당뇨
201310393,써미토정10밀리그램(아토르바스타틴칼슘),한국넬슨제약(주),의약품,당뇨
201101038,써큐스타정,환인제약(주),의약품,당뇨
200809778,써큐엣정5/10밀리그램(수출용),(주)유영제약,의약품,당뇨
201901573,써큐탈정,(주)동구바이오제약,의약품,당뇨
201402416,씨네졸리드정600밀리그램(리네졸리드),에이치케이이노엔(주),의약품,당뇨
201402275,씨네졸리드주2밀리그램/밀리리터(리네졸리드),에이치케이이노엔(주),의약품,당뇨
201803954,씨르텔미정40밀리그램(텔미사르탄),에이치엘비제약(주),의약품,당뇨
201803953,씨르텔미정80밀리그램(텔미사르탄),에이치엘비제약(주),의약품,당뇨
201310778,씨엠지로자탄정(로사르탄칼륨),(주)씨엠지제약,의약품,당뇨
201401484,씨엠지아스피린장용정100mg,(주)씨엠지제약,의약품,당뇨
201404557,씨엠지펜톡시필린서방정400mg(펜톡시필린),(주)씨엠지제약,의약품,당뇨
201404980,씨엠타시드에이치알정600mg(티옥트산),(주)씨엠지제약,의약품,당뇨
201900292,씨옥트에이치알정(티옥트산),에이치엘비제약(주),의약품,당뇨
201903677,씨타졸서방캡슐100밀리그램(실로스타졸),아주약품(주),의약품,당뇨
201903678,씨타졸서방캡슐200밀리그램(실로스타졸),아주약품(주),의약품,당뇨
201310619,씨타졸정100밀리그램(실로스타졸),아주약품(주),의약품,당뇨
201802670,씨토스정(피오글리타존염산염),(주)씨티씨바이오,의약품,당뇨
201900015,씨트토린정10/10밀리그램,에이치엘비제약(주),의약품,당뇨
201900016,씨트토린정10/20밀리그램,에이치엘비제약(주),의약품,당뇨
201802132,씨티릴정(글리메피리드),(주)씨티씨바이오,의약품,당뇨
200610878,씬스펜정(펜터민염산염),조아제약(주),마약류,당뇨
201604078,아겐에프연질캡슐(빌베리건조엑스),한국휴텍스제약(주),한약(생약)제제등,당뇨
201605049,아겐에프정(빌베리건조엑스),한국휴텍스제약(주),한약(생약)제제등,당뇨
201906464,아그릴정2밀리그램(글리메피리드),(주)아리제약,의약품,당뇨
201905536,아나타정10밀리그램(아토르바스타틴칼슘수화물),독립바이오제약(주),의약품,당뇨
201904714,아나타정20밀리그램(아토르바스타틴칼슘수화물),독립바이오제약(주),의약품,당뇨
201804105,아나텔정40밀리그램(텔미사르탄),아주약품(주),의약품,당뇨
201804104,아나텔정80밀리그램(텔미사르탄),아주약품(주),의약품,당뇨
201207417,아나피린장용정100밀리그램(아스피린),아주약품(주),의약품,당뇨
201705658,아넥신정,알리코제약(주),의약품,당뇨
200708449,아도르정10밀리그램(아토르바스타틴칼슘수화물),일성아이에스(주),의약품,당뇨
201302989,아도르정20밀리그램(아토르바스타틴칼슘수화물),일성아이에스(주),의약품,당뇨
202002253,아도르정40밀리그램(아토르바스타틴칼슘수화물),일성아이에스(주),의약품,당뇨
200808271,"아듀오정5mg/10mg(암로디핀베실산염, 아토르바스타틴칼슘수화물)",이연제약(주),의약품,당뇨
200808656,아듀오정5mg/20mg(수출용),이연제약(주),의약품,당뇨
201804269,아드윈정10밀리그램(아토르바스타틴칼슘삼수화물),주식회사케이에스제약,의약품,당뇨
201804270,아드윈정20밀리그램(아토르바스타틴칼슘삼수화물),주식회사케이에스제약,의약품,당뇨
202101569,아드젯정10/10밀리그램,주식회사케이에스제약,의약품,당뇨
202101568,아드젯정10/20밀리그램,주식회사케이에스제약,의약품,당뇨
202101567,아드젯정10/40밀리그램,주식회사케이에스제약,의약품,당뇨
200512153,아드펜정(펜디메트라진타르타르산염),(주)한국파마,마약류,당뇨
200308497,아디펙스정(펜터민염산염),광동제약(주),마약류,당뇨
201205550,아디펙스정18.75mg(펜터민염산염),광동제약(주),마약류,당뇨
202402338,"아라텍트캡슐100/5밀리그램(아스피린,라베프라졸)",(주)한국파마,의약품,당뇨
201106953,아로밀엠정2/500밀리그램,아주약품(주),의약품,당뇨
200400686,아로밀정(글리메피리드),아주약품(주),의약품,당뇨
200708458,아로반정10밀리그램(아토르바스타틴칼슘삼수화물),영일제약(주),의약품,당뇨
201603076,아로반정20밀리그램(아토르바스타틴칼슘삼수화물),영일제약(주),의약품,당뇨
201207013,아로스틴정10밀리그램(아토르바스타틴칼슘삼수화물),(주)한국파비스제약,의약품,당뇨
201707624,아로스틴정20밀리그램(아토르바스타틴칼슘삼수화물),(주)한국파비스제약,의약품,당뇨
202101483,아로젯정10/10밀리그램,(주)씨엠지제약,의약품,당뇨
202101482,아로젯정10/20밀리그램,(주)씨엠지제약,의약품,당뇨
202101481,아로젯정10/40밀리그램,(주)씨엠지제약,의약품,당뇨
201803135,아로타틴정10밀리그램(아토르바스타틴칼슘수화물),(주)유앤생명과학,의약품,당뇨
201310964,아로토정(아토르바스타틴칼슘수화물),(주)씨엠지제약,의약품,당뇨
201707527,아로토정20밀리그램(아토르바스타틴칼슘수화물),(주)씨엠지제약,의약품,당뇨
201507737,아로틴정10mg(아토르바스타틴칼슘삼수화물),(주)씨티씨바이오,의약품,당뇨
201507738,아로틴정20mg(아토르바스타틴칼슘삼수화물),(주)씨티씨바이오,의약품,당뇨
202101485,아로틴플러스정10/20밀리그램(에제티미브/아토르바스타틴칼슘삼수화물),(주)씨티씨바이오,의약품,당뇨
202101484,아로틴플러스정10/40밀리그램(에제티미브/아토르바스타틴칼슘삼수화물),(주)씨티씨바이오,의약품,당뇨
202101486,아로틴플러스정10/10밀리그램(에제티미브/아토르바스타틴칼슘삼수화물),(주)씨티씨바이오,의약품,당뇨
201708233,아록트산정480밀리그램(알티옥트산트로메타민염),한국코러스(주),의약품,당뇨
201106946,아르민정,(주)티디에스팜,의약품,당뇨
200709793,아르바정10밀리그램(아토르바스타틴칼슘삼수화물),알리코제약(주),의약품,당뇨
201403815,아르바정20mg(아토르바스타틴칼슘삼수화물),알리코제약(주),의약품,당뇨
202002626,아르바정40밀리그램(아토르바스타틴칼슘삼수화물),알리코제약(주),의약품,당뇨
202100206,아르바젯정10/10밀리그램,알리코제약(주),의약품,당뇨
202100205,아르바젯정10/20밀리그램,알리코제약(주),의약품,당뇨
202100204,아르바젯정10/40밀리그램,알리코제약(주),의약품,당뇨
202101600,아르젯정10/10밀리그램,코오롱제약(주),의약품,당뇨
202101601,아르젯정10/20밀리그램,코오롱제약(주),의약품,당뇨
202101602,아르젯정10/40밀리그램,코오롱제약(주),의약품,당뇨
201800795,아르테크정10밀리그램(아토르바스타틴칼슘수화물),(주)시어스제약,의약품,당뇨
201802983,아르테크정20밀리그램(아토르바스타틴칼슘수화물),(주)시어스제약,의약품,당뇨
202101803,아르토젯정10/10밀리그램,조아제약(주),의약품,당뇨
202101802,아르토젯정10/20밀리그램,조아제약(주),의약품,당뇨
201208289,아르틴정10밀리그램(아토르바스타틴칼슘수화물),오스틴제약(주),의약품,당뇨
201800504,아르틴정20밀리그램(아토르바스타틴칼슘수화물),오스틴제약(주),의약품,당뇨
202100183,아리토린정10/10밀리그램,하나제약(주),의약품,당뇨
202100184,아리토린정10/20밀리그램,하나제약(주),의약품,당뇨
202100185,아리토린정10/40밀리그램,하나제약(주),의약품,당뇨
201203514,아리토정10밀리그램(아토르바스타틴칼슘수화물),하나제약(주),의약품,당뇨
201203513,아리토정20밀리그램(아토르바스타틴칼슘수화물),하나제약(주),의약품,당뇨
200403351,아마그린정2밀리그람(글리메피리드),(주)녹십자,의약품,당뇨
200400894,아마디엠정(글리메피리드),동성제약(주),의약품,당뇨
201106781,아마리아엠정2/500밀리그램,(주)테라젠이텍스,의약품,당뇨
200411065,아마리아정(글리메피리드),(주)테라젠이텍스,의약품,당뇨
200805555,아마릴-멕스서방정2/500밀리그램,(주)한독,의약품,당뇨
200500971,아마릴엠정1/250밀리그람(수출명 : 코아마릴1/250밀리그람),(주)한독,의약품,당뇨
200713518,아마릴엠정1/500밀리그램,(주)한독,의약품,당뇨
200500972,아마릴엠정2/500밀리그람(수출명 : 코아마릴2/500밀리그람),(주)한독,의약품,당뇨
199600863,아마릴정1밀리그람(글리메피리드),(주)한독,의약품,당뇨
199600864,아마릴정2밀리그람(글리메피리드),(주)한독,의약품,당뇨
199900923,아마릴정4밀리그람(글리메피리드),(주)한독,의약품,당뇨
200404852,아마정(글리메피리드),(주)한국글로벌제약,의약품,당뇨
201603388,아마필엠정2/500밀리그램,영풍제약(주),의약품,당뇨
200402913,아마필정(글리메피리드),영풍제약(주),의약품,당뇨
201405151,아메드엠정2/500밀리그램,메딕스제약(주),의약품,당뇨
201200586,아메리드엠정2/500밀리그램,한국프라임제약(주),의약품,당뇨
200404038,아메리드정(글리메피리드),한국프라임제약(주),의약품,당뇨
202202008,"아멜리부주10밀리그램/밀리리터(라니비주맙,유전자재조합)",삼성바이오에피스(주),생물의약품,당뇨
200400570,아모린정(글리메피리드),(주)바이넥스,의약품,당뇨
202007695,아모잘탄엑스큐정 5/100/20/10밀리그램,한미약품(주),의약품,당뇨
202007696,아모잘탄엑스큐정 5/100/10/10밀리그램,한미약품(주),의약품,당뇨
202007694,아모잘탄엑스큐정 5/100/5/10밀리그램,한미약품(주),의약품,당뇨
202007691,아모잘탄엑스큐정 5/50/5/10밀리그램,한미약품(주),의약품,당뇨
202007693,아모잘탄엑스큐정 5/50/10/10밀리그램,한미약품(주),의약품,당뇨
202007692,아모잘탄엑스큐정 5/50/20/10밀리그램,한미약품(주),의약품,당뇨
202101614,아미브정10/10밀리그램,(주)휴온스생명과학,의약품,당뇨
202101615,아미브정10/20밀리그램,(주)휴온스생명과학,의약품,당뇨
202101616,아미브정10/40밀리그램,(주)휴온스생명과학,의약품,당뇨
202101625,아미젯정10/10밀리그램,대원바이오텍주식회사,의약품,당뇨
202101624,아미젯정10/20밀리그램,대원바이오텍주식회사,의약품,당뇨
202101626,아미젯정10/40밀리그램,대원바이오텍주식회사,의약품,당뇨
201306289,아바스타정10mg(아토르바스타틴칼슘삼수화물),동성제약(주),의약품,당뇨
202101737,아바제트정10/10밀리그램,일양바이오팜(주),의약품,당뇨
202101736,아바제트정10/20밀리그램,일양바이오팜(주),의약품,당뇨
202101394,아바젯정10/10밀리그램,위더스제약(주),의약품,당뇨
202101393,아바젯정10/20밀리그램,위더스제약(주),의약품,당뇨
202101873,아바젯정10/40밀리그램,위더스제약(주),의약품,당뇨
201306873,아바큐정10mg(아토르바스타틴칼슘수화물),조아제약(주),의약품,당뇨
202006662,아바트리정5/160/10밀리그램,대한뉴팜(주),의약품,당뇨
202006661,아바트리정5/160/20밀리그램,대한뉴팜(주),의약품,당뇨
202006659,아바트리정5/80/20밀리그램,대한뉴팜(주),의약품,당뇨
202006660,아바트리정5/80/10밀리그램,대한뉴팜(주),의약품,당뇨
201308307,아바틴정10mg(아토르바스타틴칼슘삼수화물),화일약품(주),의약품,당뇨
201401233,아바틴정20mg(아토르바스타틴칼슘삼수화물),화일약품(주),의약품,당뇨
202006657,아발탄에이플러스정5/160/20밀리그램,(주)동구바이오제약,의약품,당뇨
202006655,아발탄에이플러스정5/80/20밀리그램,(주)동구바이오제약,의약품,당뇨
202006658,아발탄에이플러스정5/160/10밀리그램,(주)동구바이오제약,의약품,당뇨
202006656,아발탄에이플러스정5/80/10밀리그램,(주)동구바이오제약,의약품,당뇨
201107229,"아베린엠정2/500밀리그램(글리메피리드, 메트포르민염산염)",(주)휴온스,의약품,당뇨
200704614,아베린정4밀리그램(글리메피리드),(주)휴온스,의약품,당뇨
200804090,아비탄정100밀리그램(로사르탄칼륨),(주)넥스팜코리아,의약품,당뇨
201603416,아사톱장용정100밀리그램(아스피린),영풍제약(주),의약품,당뇨
201405003,아사프장용정100mg(아스피린),(주)제뉴파마,의약품,당뇨
202402347,"아스라베캡슐100/5밀리그램(아스피린,라베프라졸)",(주)휴온스,의약품,당뇨
202402348,"아스라졸캡슐100/5밀리그램(아스피린,라베프라졸)",영진약품(주),의약품,당뇨
200808377,아스퀘어정,주식회사제뉴원사이언스,의약품,당뇨
200708455,아스타틴정10밀리그램(아토르바스타틴칼슘삼수화물),(주)뉴젠팜,의약품,당뇨
201701538,아스타틴정20밀리그램(아토르바스타틴칼슘삼수화물),(주)뉴젠팜,의약품,당뇨
201208281,아스테린정(아스피린),성원애드콕제약(주),의약품,당뇨
201600396,아스텍션장용정100밀리그램(아스피린),(주)셀트리온제약,의약품,당뇨
201300051,아스텍트정(아스피린),(주)동구바이오제약,의약품,당뇨
201706882,아스팜장용정(아스피린),한국코러스(주),의약품,당뇨
202401369,"아스프라졸캡슐100/5밀리그램(아스피린,라베프라졸)",지엘파마(주),의약품,당뇨
201308448,아스피드정(아스피린),(주)일화,의약품,당뇨
200108429,아스피린프로텍트정100밀리그람,바이엘코리아(주),의약품,당뇨
201306277,아스피바장용정(아스피린),(주)바이넥스,의약품,당뇨
201306112,아스필장용정(아스피린100밀리그람),익수제약(주),의약품,당뇨
201907068,아심바정20밀리그램(심바스타틴),(주)아리제약,의약품,당뇨
202101549,아에제정10/10밀리그램,대웅바이오(주),의약품,당뇨
202101548,아에제정10/20밀리그램,대웅바이오(주),의약품,당뇨
202101547,아에제정10/40밀리그램,대웅바이오(주),의약품,당뇨
201605119,아이눈정(빌베리건조엑스),(주)마더스제약,한약(생약)제제등,당뇨
202401326,아이덴젤트주사(애플리버셉트),(주)셀트리온,생물의약품,당뇨
202401327,아이덴젤트프리필드시린지(애플리버셉트),(주)셀트리온,생물의약품,당뇨
200400666,아이딘연질캡슐(빌베리건조엑스),대우제약(주),한약(생약)제제등,당뇨
202003394,아이리토정10밀리그램(아토르바스타틴칼슘삼수화물),(주)인트로바이오파마,의약품,당뇨
202003393,아이리토정40밀리그램(아토르바스타틴칼슘삼수화물),(주)인트로바이오파마,의약품,당뇨
202201027,아이메트정50/1000밀리그램,(주)인트로바이오파마,의약품,당뇨
200907798,아이살탄정150mg(이르베사르탄),명인제약(주),의약품,당뇨
201404443,아이살탄정300mg(이르베사르탄),명인제약(주),의약품,당뇨
202001468,아이스피린장용정(아스피린),아이큐어(주),의약품,당뇨
200800335,아이자탄정150밀리그램(이르베사르탄),동화약품(주),의약품,당뇨
201309180,아이타틴정10밀리그램(아토르바스타틴칼슘수화물),(주)아이월드제약,의약품,당뇨
201601703,아이토린정10/10,대원제약(주),의약품,당뇨
201007277,아이토린정10/20,대원제약(주),의약품,당뇨
202101561,아이토젯정10/10밀리그램,아이큐어(주),의약품,당뇨
202101562,아이토젯정10/20밀리그램,아이큐어(주),의약품,당뇨
202101563,아이토젯정10/40밀리그램,아이큐어(주),의약품,당뇨
202400753,아일리아주8밀리그램(애플리버셉트),바이엘코리아(주),생물의약품,당뇨
201306324,아일리아주사(애플리버셉트),바이엘코리아(주),생물의약품,당뇨
201306325,아일리아프리필드시린지(애플리버셉트),바이엘코리아(주),생물의약품,당뇨
202100201,아제티브정10/10밀리그램,알보젠코리아(주),의약품,당뇨
202100202,아제티브정10/20밀리그램,알보젠코리아(주),의약품,당뇨
202100203,아제티브정10/40밀리그램,알보젠코리아(주),의약품,당뇨
202101423,아젯듀오정10/10밀리그램,(주)녹십자,의약품,당뇨
202101424,아젯듀오정10/20밀리그램,(주)녹십자,의약품,당뇨
202101425,아젯듀오정10/40밀리그램,(주)녹십자,의약품,당뇨
202101392,아젯탐정10/10밀리그램,(주)에이프로젠바이오로직스,의약품,당뇨
202101391,아젯탐정10/20밀리그램,(주)에이프로젠바이오로직스,의약품,당뇨
202101390,아젯탐정10/40밀리그램,(주)에이프로젠바이오로직스,의약품,당뇨
201800313,아치옥트정480밀리그램(알티옥트산트로메타민염),(주)경보제약,의약품,당뇨
202003221,"아카브정120/40밀리그램(피마사르탄칼륨,아토르바스타틴)",(주)보령,의약품,당뇨
202003220,아카브정30/10밀리그램,(주)보령,의약품,당뇨
202003219,아카브정30/20밀리그램,(주)보령,의약품,당뇨
202300721,아카브정30/40밀리그램,(주)보령,의약품,당뇨
202003218,아카브정60/10밀리그램,(주)보령,의약품,당뇨
202003217,아카브정60/20밀리그램,(주)보령,의약품,당뇨
202300720,아카브정60/40밀리그램,(주)보령,의약품,당뇨
201602875,아토건정10밀리그램(아토르바스타틴칼슘수화물),건일바이오팜주식회사,의약품,당뇨
201602876,아토건정20밀리그램(아토르바스타틴칼슘수화물),건일바이오팜주식회사,의약품,당뇨
201907846,아토노바정5/10밀리그램,건일바이오팜주식회사,의약품,당뇨
201907847,아토노바정5/20밀리그램,건일바이오팜주식회사,의약품,당뇨
201403279,아토듀엣정5/10mg,한국휴텍스제약(주),의약품,당뇨
200807985,아토디핀정,경동제약(주),의약품,당뇨
201307559,아토란정10밀리그램(아토르바스타틴칼슘수화물),진양제약(주),의약품,당뇨
201307558,아토란정20밀리그램(아토르바스타틴칼슘수화물),진양제약(주),의약품,당뇨
200709794,아토렌정10밀리그램(아토르바스타틴칼슘),위더스제약(주),의약품,당뇨
201506583,아토렌정20밀리그램(아토르바스타틴칼슘삼수화물),위더스제약(주),의약품,당뇨
202002540,아토렌정40밀리그램(아토르바스타틴칼슘삼수화물),위더스제약(주),의약품,당뇨
202002212,아토로민정10밀리그램(아토르바스타틴칼슘삼수화물),현대약품(주),의약품,당뇨
202002211,아토로민정20밀리그램(아토르바스타틴칼슘삼수화물),현대약품(주),의약품,당뇨
202101439,아토로우엠정10/10밀리그램,(주)옵투스제약,의약품,당뇨
202101438,아토로우엠정10/20밀리그램,(주)옵투스제약,의약품,당뇨
200709786,아토로우정10mg(아토르바스타틴칼슘삼수화물),삼천당제약(주),의약품,당뇨
201403198,아토로우정20mg(아토르바스타틴칼슘삼수화물),삼천당제약(주),의약품,당뇨
202100215,아토로우플러스정10/10밀리그램,삼천당제약(주),의약품,당뇨
202100216,아토로우플러스정10/20밀리그램,삼천당제약(주),의약품,당뇨
202100217,아토로우플러스정10/40밀리그램,삼천당제약(주),의약품,당뇨
201307661,아토로틴정(아토르바스타틴칼슘),삼성제약(주),의약품,당뇨
201804618,아토로틴정20밀리그램(아토르바스타틴칼슘수화물),삼성제약(주),의약품,당뇨
201903557,아토르바디드정10밀리그램(아토르바스타틴칼슘수화물),하이플생명과학(주),의약품,당뇨
201903558,아토르바디드정20밀리그램(아토르바스타틴칼슘수화물),하이플생명과학(주),의약품,당뇨
200705992,아토르바정10밀리그램(아토르바스타틴칼슘삼수화물),(주)유한양행,의약품,당뇨
200705991,아토르바정20밀리그램(아토르바스타틴칼슘삼수화물),(주)유한양행,의약품,당뇨
200803429,아토르바정40밀리그램(아토르바스타틴칼슘삼수화물),(주)유한양행,의약품,당뇨
200708456,아토르반정10mg(아토르바스타틴칼슘삼수화물),한국유니온제약(주),의약품,당뇨
201505350,아토르반정20mg(아토르바스타틴칼슘삼수화물),한국유니온제약(주),의약품,당뇨
201701343,아토르스타정10밀리그램(아토르바스타틴칼슘삼수화물),환인제약(주),의약품,당뇨
201701568,아토르스타정20밀리그램(아토르바스타틴칼슘삼수화물),환인제약(주),의약품,당뇨
200709790,아토르정10밀리그램(아토르바스타틴칼슘삼수화물),(주)서울제약,의약품,당뇨
201310004,아토르정20밀리그램(아토르바스타틴칼슘삼수화물),(주)서울제약,의약품,당뇨
202101544,아토르젯정10/10밀리그램,(주)한국피엠지제약,의약품,당뇨
202101543,아토르젯정10/20밀리그램,(주)한국피엠지제약,의약품,당뇨
202101506,아토르큐젯정10/10밀리그램,영풍제약(주),의약품,당뇨
202101505,아토르큐젯정10/20밀리그램,영풍제약(주),의약품,당뇨
202101504,아토르큐젯정10/40밀리그램,영풍제약(주),의약품,당뇨
201308859,아토릭스정10mg(아토르바스타틴칼슘수화물),구주제약(주),의약품,당뇨
201406140,아토릭스정20mg(아토르바스타틴칼슘수화물),구주제약(주),의약품,당뇨
201601007,아토린정10mg(아토르바스타틴칼슘삼수화물),(주)옵투스제약,의약품,당뇨
202101397,아토미브정10/10밀리그램,일동제약(주),의약품,당뇨
202101396,아토미브정10/20밀리그램,일동제약(주),의약품,당뇨
202101395,아토미브정10/40밀리그램,일동제약(주),의약품,당뇨
200808772,아토바디핀정5mg/20mg(수출용),대웅바이오(주),의약품,당뇨
200808514,아토바디핀정5mg/10mg,대웅바이오(주),의약품,당뇨
202101381,아토바미브정10/10밀리그램,(주)유한양행,의약품,당뇨
202101382,아토바미브정10/20밀리그램,(주)유한양행,의약품,당뇨
202101383,아토바미브정10/40밀리그램,(주)유한양행,의약품,당뇨
201309774,아토바스정10mg(아토르바스타틴칼슘수화물),(주)티디에스팜,의약품,당뇨
202101541,아토바스젯정10/10밀리그램,(주)티디에스팜,의약품,당뇨
202101540,아토바스젯정10/20밀리그램,(주)티디에스팜,의약품,당뇨
202101539,아토바스젯정10/40밀리그램,(주)티디에스팜,의약품,당뇨
202101518,아토바에프정10/10밀리그램,대화제약(주),의약품,당뇨
202101519,아토바에프정10/20밀리그램,대화제약(주),의약품,당뇨
202101520,아토바에프정10/40밀리그램,대화제약(주),의약품,당뇨
201603961,아토바진정10밀리그램(아토르바스타틴칼슘수화물),영진약품(주),의약품,당뇨
201906438,아토바진정20밀리그램(아토르바스타틴칼슘수화물),영진약품(주),의약품,당뇨
202101620,"아토바진플러스정10/10밀리그램(에제티미브,아토르바스타틴칼슘삼수화물)",영진약품(주),의약품,당뇨
